numer_sta;date;pmer;tend;cod_tend;dd;ff;t;vv;ww
07149;20130114150000;56.76571428570605;-166.0585714285714;1.088571428571429;28.111428571428576;-0.5342857142857147;-7.355714285714271;2185.8942857142865;-3.4485714285714284
07168;20130114150000;101.05142857143073;-166.0585714285714;1.088571428571429;25.254285714285714;-0.5342857142857147;-7.298571428571449;2185.8942857142865;-3.4485714285714284
07181;20130114150000;128.1942857142858;-157.48714285714286;1.088571428571429;22.397142857142853;-0.4628571428571431;-7.355714285714271;1614.465714285714;-11.877142857142857
07190;20130114150000;162.47999999999593;-140.34428571428572;1.088571428571429;20.96857142857141;-0.6057142857142859;-7.269999999999982;1614.465714285714;-11.877142857142857
07207;20130114150000;192.47999999999593;-127.48714285714286;1.088571428571429;32.39714285714285;-0.8200000000000003;-7.098571428571461;2328.751428571428;-11.877142857142857
07222;20130114150000;182.47999999999593;-117.48714285714286;0.6600000000000001;38.111428571428576;-0.30571428571428605;-7.027142857142849;3185.8942857142865;-12.162857142857142
07240;20130114150000;181.05142857143073;-106.05857142857143;0.37428571428571455;45.254285714285714;-0.23428571428571443;-6.855714285714271;1328.7514285714278;-2.162857142857142
07255;20130114150000;222.47999999999593;-128.9157142857143;0.8028571428571434;66.68285714285713;0.137142857142857;-5.970000000000027;328.7514285714278;-1.8771428571428572
07280;20130114150000;241.05142857143073;-110.3442857142857;0.8028571428571434;58.111428571428576;-0.16285714285714326;-6.68428571428575;nan;-1.8771428571428572
07299;20130114150000;276.76571428570605;-83.20142857142856;0.6600000000000001;63.82571428571427;-0.52;-7.398571428571415;nan;-1.734285714285713
07314;20130114150000;289.622857142851;-58.91571428571429;0.5171428571428569;79.53999999999999;-0.5914285714285716;-7.655714285714282;nan;-1.4485714285714284
07335;20130114150000;nan;-36.058571428571426;0.08857142857142897;86.68285714285716;-0.0771428571428574;-8.241428571428571;nan;-1.734285714285713
07434;20130114150000;nan;-28.915714285714284;0.08857142857142897;92.39714285714282;-0.30571428571428605;-7.912857142857149;nan;-1.4485714285714284
07460;20130114150000;nan;-47.48714285714286;0.37428571428571455;73.82571428571427;-0.30571428571428605;-7.170000000000016;nan;-2.8771428571428572
07471;20130114150000;nan;-28.915714285714284;0.23142857142857132;89.53999999999999;-0.52;-7.755714285714305;nan;-2.8771428571428572
07481;20130114150000;nan;2.5128571428571433;-0.19714285714285662;99.53999999999999;-0.29142857142857137;-8.584285714285727;nan;-3.162857142857142
07510;20130114150000;nan;18.22714285714286;-0.48285714285714265;68.11142857142858;0.36571428571428566;-7.984285714285704;nan;-3.305714285714286
07535;20130114150000;nan;12.512857142857143;-0.48285714285714265;53.82571428571427;0.22285714285714242;-7.470000000000027;nan;-3.5914285714285707
07558;20130114150000;nan;-11.772857142857143;-0.19714285714285662;8.111428571428576;-0.6628571428571428;-6.270000000000039;nan;-3.5914285714285707
07577;20130114150000;nan;-37.48714285714286;0.23142857142857132;-10.460000000000008;-1.02;-5.927142857142883;nan;3.265714285714285
07591;20130114150000;nan;-36.058571428571426;0.23142857142857132;10.968571428571408;-0.862857142857143;-6.170000000000016;nan;3.265714285714285
07607;20130114150000;nan;-40.34428571428572;0.23142857142857132;10.968571428571408;-0.5057142857142858;-5.94142857142856;nan;2.9800000000000004
07621;20130114150000;nan;-48.91571428571429;0.23142857142857132;10.968571428571408;0.2228571428571433;-4.769999999999982;nan;3.265714285714285
07627;20130114150000;nan;-51.77285714285715;0.23142857142857132;53.82571428571427;0.9514285714285711;-4.44142857142856;nan;3.265714285714285
07630;20130114150000;129.622857142851;-41.77285714285715;-0.05428571428571427;62.39714285714285;2.4942857142857147;-4.055714285714316;21043.037142857145;3.5514285714285734
07643;20130114150000;-46.09142857143888;-20.344285714285714;-0.33999999999999986;110.96857142857144;2.7942857142857145;-3.7842857142857156;16328.751428571428;16.551428571428573
07650;20130114150000;-107.52000000000407;8.227142857142859;-0.7685714285714282;125.25428571428571;3.5942857142857143;-3.5414285714285825;13471.608571428573;9.694285714285716
07661;20130114150000;-231.8057142857142;29.655714285714286;-1.0542857142857143;119.53999999999999;4.108571428571429;-2.6271428571428714;14900.18;9.694285714285716
07690;20130114150000;-396.0914285714389;38.22714285714285;-1.3399999999999999;96.68285714285716;3.751428571428572;-1.6414285714286052;16328.751428571428;13.265714285714285
07747;20130114150000;-430.377142857149;nan;nan;56.68285714285713;2.208571428571428;1.6585714285714062;nan;nan
07761;20130114150000;-420.377142857149;nan;nan;58.111428571428576;0.9657142857142853;4.944285714285684;nan;nan
07790;20130114150000;-367.5200000000041;nan;nan;48.111428571428576;-0.7342857142857144;8.515714285714296;nan;nan
61968;20130114150000;-253.23428571429395;nan;nan;16.68285714285713;-0.005714285714286227;11.187142857142874;nan;nan
61970;20130114150000;-183.23428571429395;nan;nan;6.682857142857131;-0.6628571428571428;12.31571428571425;nan;nan
61972;20130114150000;-138.94857142856927;nan;nan;10.968571428571408;0.43714285714285683;12.615714285714262;nan;nan
61980;20130114150000;-90.37714285714901;nan;nan;29.539999999999992;1.0228571428571431;11.90142857142854;nan;nan
61996;20130114150000;-86.09142857143888;nan;nan;53.82571428571427;1.322857142857143;11.772857142857106;nan;nan
61997;20130114150000;-16.091428571438882;nan;nan;42.39714285714285;1.3942857142857141;7.944285714285684;nan;nan
61998;20130114150000;66.76571428570605;nan;nan;16.68285714285713;1.8371428571428572;6.901428571428539;nan;nan
67005;20130114150000;83.90857142856112;nan;nan;3.8257142857142696;2.137142857142857;6.9585714285714175;nan;nan
71805;20130114150000;29.62285714285099;nan;nan;-24.745714285714286;2.437142857142857;8.858571428571395;nan;nan
78897;20130114150000;19.62285714285099;nan;nan;-63.31714285714287;0.822857142857143;11.458571428571418;nan;nan
78922;20130114150000;42.479999999995925;nan;nan;-97.60285714285715;0.5228571428571431;14.70142857142855;nan;nan
78925;20130114150000;61.05142857143073;nan;nan;-71.88857142857144;0.5942857142857143;14.872857142857129;nan;nan
81401;20130114150000;32.479999999995925;nan;nan;-100.46000000000001;0.2942857142857145;18.187142857142874;nan;nan
81405;20130114150000;-446.0914285714389;nan;nan;-89.03142857142858;2.9371428571428577;14.301428571428573;nan;nan
81408;20130114150000;-574.6628571428591;nan;nan;-70.46000000000001;2.708571428571429;10.430000000000007;nan;nan
81415;20130114150000;-678.9485714285693;nan;nan;-50.46000000000001;2.9228571428571426;6.444285714285741;nan;nan
89642;20130114150000;-724.6628571428591;nan;nan;-9.031428571428592;4.094285714285715;3.3585714285714516;nan;nan
07005;20130114180000;-778.9485714285693;nan;nan;19.539999999999992;4.165714285714286;-0.06999999999999318;nan;nan
07015;20130114180000;-820.377142857149;nan;nan;-1.8885714285714243;4.608571428571429;-4.112857142857138;nan;nan
07020;20130114180000;-817.5200000000041;-243.20142857142858;2.9457142857142857;16.68285714285713;4.765714285714286;-8.155714285714282;nan;nan
07027;20130114180000;-376.0914285714389;-237.48714285714286;3.088571428571429;46.68285714285713;2.194285714285714;-6.7985714285713925;nan;nan
07037;20130114180000;-303.23428571429395;-183.20142857142858;2.9457142857142857;68.11142857142858;2.337142857142857;-5.627142857142871;nan;nan
07072;20130114180000;-257.5200000000041;-158.91571428571427;2.66;82.39714285714282;1.822857142857143;-4.71285714285716;nan;nan
07110;20130114180000;-238.94857142856927;-183.20142857142858;2.66;66.68285714285713;1.008571428571428;-5.4557142857142935;4857.322857142859;5.98
07117;20130114180000;-188.94857142856927;-184.63;2.9457142857142857;59.53999999999999;0.8657142857142857;-6.055714285714316;2285.8942857142865;6.265714285714285
07130;20130114180000;-96.09142857143888;-151.77285714285713;2.66;56.68285714285713;0.4942857142857138;-6.527142857142849;3900.1800000000003;-3.4485714285714284
07139;20130114180000;-71.8057142857142;-133.20142857142858;2.8028571428571434;52.39714285714285;0.4228571428571426;-6.82714285714286;3471.6085714285728;-3.4485714285714284
07149;20130114180000;-54.66285714285914;-123.20142857142856;1.8028571428571434;12.397142857142853;-0.09142857142857164;-8.055714285714316;2614.465714285714;-3.734285714285713
07168;20130114180000;-30.37714285714901;-141.77285714285713;1.6600000000000001;12.397142857142853;-0.09142857142857164;-7.884285714285738;nan;nan
07181;20130114180000;-11.805714285714203;-150.34428571428572;1.6600000000000001;2.3971428571428532;-0.09142857142857164;-7.812857142857183;nan;nan
07190;20130114180000;29.62285714285099;-143.20142857142858;1.6600000000000001;-0.46000000000000796;-0.09142857142857164;-7.755714285714305;nan;nan
07207;20130114180000;78.1942857142858;-124.63;1.6600000000000001;5.2542857142857144;-0.16285714285714326;-7.641428571428605;nan;nan
07222;20130114180000;91.05142857143073;-104.63;0.9457142857142857;20.96857142857141;-0.16285714285714326;-7.755714285714305;nan;nan
07240;20130114180000;92.47999999999593;-98.91571428571429;0.08857142857142897;15.254285714285714;-0.3200000000000003;-7.312857142857126;nan;nan
07255;20130114180000;96.76571428570605;-134.63;1.2314285714285713;38.111428571428576;0.5657142857142858;-5.998571428571438;nan;nan
07280;20130114180000;121.05142857143073;-130.34428571428572;1.517142857142857;23.82571428571427;0.0514285714285716;-6.784285714285716;-1385.534285714286;7.694285714285716
07299;20130114180000;185.33714285714086;-104.63;1.8028571428571434;26.68285714285713;-0.09142857142857164;-7.655714285714282;-242.67714285714283;-1.0199999999999996
07314;20130114180000;235.33714285714086;-70.3442857142857;0.8028571428571434;-0.46000000000000796;-0.8200000000000003;-8.09857142857146;-528.3914285714291;-9.305714285714284
07335;20130114180000;nan;-37.48714285714286;0.08857142857142897;13.82571428571427;-0.6057142857142859;-8.85571428571427;-528.3914285714291;-9.305714285714284
07434;20130114180000;nan;-28.915714285714284;0.37428571428571455;15.254285714285714;-0.4628571428571431;-8.32714285714286;-1385.534285714286;-9.02
07460;20130114180000;nan;-41.77285714285715;1.088571428571429;26.68285714285713;-0.30571428571428605;-7.71285714285716;nan;-11.734285714285713
07471;20130114180000;nan;-8.915714285714285;0.08857142857142897;32.39714285714285;-1.262857142857143;-8.655714285714282;nan;nan
07481;20130114180000;nan;15.370000000000001;-0.6257142857142854;48.111428571428576;-1.1771428571428575;-9.569999999999993;nan;nan
07510;20130114180000;nan;43.94142857142857;-1.6257142857142854;18.111428571428576;-0.6628571428571428;-9.012857142857172;nan;nan
07535;20130114180000;nan;65.37;-1.3399999999999999;66.68285714285713;-0.5914285714285716;-9.184285714285693;nan;nan
07558;20130114180000;nan;52.51285714285714;-1.3399999999999999;46.68285714285713;-1.2485714285714287;-7.898571428571415;nan;nan
07577;20130114180000;nan;43.94142857142857;-1.3399999999999999;39.53999999999999;-1.462857142857143;-7.498571428571438;nan;nan
07591;20130114180000;nan;56.79857142857143;-1.9114285714285715;46.68285714285713;-1.6914285714285713;-7.684285714285693;nan;nan
07607;20130114180000;nan;61.084285714285706;-1.6257142857142854;62.39714285714285;-1.62;-7.4557142857142935;nan;nan
07621;20130114180000;nan;81.08428571428571;-1.6257142857142854;58.111428571428576;-1.1914285714285717;-6.470000000000027;nan;nan
07627;20130114180000;nan;79.6557142857143;-1.6257142857142854;99.53999999999999;-0.3200000000000003;-6.312857142857126;nan;nan
07630;20130114180000;218.1942857142858;75.37;-1.6257142857142854;90.96857142857144;1.08;-5.484285714285704;nan;nan
07643;20130114180000;59.62285714285099;92.51285714285714;-1.6257142857142854;75.25428571428571;2.1799999999999997;-5.098571428571404;nan;nan
07650;20130114180000;12.479999999995925;108.22714285714287;-1.9114285714285715;83.82571428571427;2.6228571428571428;-4.841428571428594;nan;nan
07661;20130114180000;-103.23428571429395;118.22714285714287;-2.197142857142857;62.39714285714285;2.9228571428571426;-4.341428571428594;nan;nan
07690;20130114180000;-274.66285714285914;109.6557142857143;-1.4828571428571427;45.254285714285714;3.3657142857142857;-3.498571428571438;nan;nan
07747;20130114180000;-320.377142857149;nan;nan;13.82571428571427;2.4228571428571426;-0.2128571428571604;nan;nan
07761;20130114180000;-314.66285714285914;nan;nan;15.254285714285714;0.9657142857142853;3.0442857142857065;nan;nan
07790;20130114180000;-267.5200000000041;nan;nan;0.9685714285714084;-0.4342857142857146;6.472857142857151;nan;nan
61968;20130114180000;-158.94857142856927;nan;nan;9.539999999999992;-1.02;8.887142857142862;nan;nan
61970;20130114180000;-103.23428571429395;nan;nan;-3.317142857142869;-1.62;9.987142857142828;nan;nan
61972;20130114180000;-83.23428571429395;nan;nan;33.82571428571427;-0.23428571428571443;10.244285714285695;nan;nan
61980;20130114180000;-11.805714285714203;nan;nan;39.53999999999999;-0.005714285714285339;9.715714285714284;nan;nan
61996;20130114180000;-11.805714285714203;nan;nan;29.539999999999992;-0.1628571428571428;9.501428571428562;nan;nan
61997;20130114180000;25.33714285714086;nan;nan;13.82571428571427;0.4228571428571426;5.858571428571452;nan;nan
61998;20130114180000;59.62285714285099;nan;nan;-3.317142857142869;1.08;5.5442857142857065;nan;nan
67005;20130114180000;33.90857142856112;nan;nan;-16.17428571428573;1.3085714285714287;5.844285714285718;nan;nan
71805;20130114180000;-60.37714285714901;nan;nan;-40.46000000000001;1.9800000000000004;8.015714285714296;nan;nan
78897;20130114180000;-100.37714285714901;nan;nan;-39.03142857142859;0.7371428571428575;11.258571428571429;nan;nan
78922;20130114180000;-127.52000000000407;nan;nan;-66.17428571428572;0.6657142857142855;14.129999999999995;nan;nan
78925;20130114180000;-153.23428571429395;nan;nan;-64.7457142857143;0.8942857142857141;14.458571428571418;nan;nan
81401;20130114180000;-207.52000000000407;nan;nan;-89.03142857142858;0.15142857142857125;18.187142857142874;nan;nan
81405;20130114180000;-644.6628571428591;nan;nan;-81.88857142857144;2.4371428571428577;14.05857142857144;nan;nan
81408;20130114180000;-784.6628571428591;nan;nan;-56.174285714285716;2.065714285714286;10.40142857142854;nan;nan
81415;20130114180000;-924.6628571428591;nan;nan;-36.17428571428573;2.58;6.187142857142874;nan;nan
89642;20130114180000;-938.9485714285693;nan;nan;-40.46000000000001;4.0514285714285725;2.9585714285714175;nan;nan
07005;20130114210000;-983.234285714294;nan;nan;-13.31714285714287;4.122857142857144;-0.09857142857146073;nan;nan
07015;20130114210000;-1030.377142857149;nan;nan;26.68285714285713;3.9657142857142853;-3.82714285714286;nan;nan
07020;20130114210000;-1033.234285714294;-217.48714285714286;1.8028571428571434;38.111428571428576;4.851428571428571;-8.127142857142871;nan;nan
07027;20130114210000;-613.234285714294;-238.91571428571427;2.517142857142857;69.53999999999999;2.3514285714285714;-6.812857142857183;2628.751428571428;2.1228571428571428
07037;20130114210000;-504.66285714285914;-204.63;2.66;86.68285714285716;3.1514285714285712;-6.027142857142849;nan;nan
07072;20130114210000;-410.377142857149;-156.0585714285714;2.9457142857142857;98.11142857142855;2.337142857142857;-5.098571428571461;nan;nan
07110;20130114210000;-418.94857142856927;-180.34428571428572;2.8028571428571434;85.25428571428571;0.7942857142857145;-5.641428571428605;nan;nan
07117;20130114210000;-414.66285714285914;-224.63;3.088571428571429;75.25428571428571;0.7228571428571424;-6.155714285714282;nan;nan
07130;20130114210000;-330.377142857149;-233.20142857142858;3.3742857142857146;56.68285714285713;1.3942857142857141;-6.741428571428571;nan;nan
07139;20130114210000;-283.23428571429395;-210.34428571428572;3.3742857142857146;62.39714285714285;0.7371428571428567;-7.098571428571461;nan;nan
07149;20130114210000;-270.377142857149;-214.63;3.3742857142857146;28.111428571428576;0.36571428571428566;-8.398571428571415;nan;nan
07168;20130114210000;-256.0914285714389;-224.63;3.517142857142857;23.82571428571427;0.45142857142857107;-8.069999999999993;nan;nan
07181;20130114210000;-238.94857142856927;-226.0585714285714;3.2314285714285713;26.68285714285713;0.45142857142857107;-7.970000000000027;nan;nan
